date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:00:42	2971/2971	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Aug%202018%2009:20:37%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2018/08/esempiomultiplemotors.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2018/08/esempiomultiplemotorsf405.png	(from https://robnewtec.wordpress.com/robotc-2/)
14:00:43	2901/2901	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Aug%202018%2008:29:35%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2018/08/esempiosetmotorreversed.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2018/08/esempiosetmotorreversedf405.png	(from https://robnewtec.wordpress.com/robotc-2/)
14:00:44	4826/4826	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Aug%202018%2006:19:54%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2018/08/sensorecolore.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2018/08/sensorecoloref405.png	(from https://robnewtec.wordpress.com/robotc-2/)
14:00:45	4893/4893	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Aug%202018%2011:52:16%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2018/08/gestioneled.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2018/08/gestioneledf405.png	(from https://robnewtec.wordpress.com/robotc-2/)
14:00:46	5328/5328	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Nov%202018%2011:04:47%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2018/11/comandilcd1.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2018/11/comandilcd1f405.png	(from https://robnewtec.wordpress.com/robotc-2/)
14:00:47	3528/3528	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Nov%202018%2011:30:31%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2018/11/suoni.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2018/11/suonif405.png	(from https://robnewtec.wordpress.com/robotc-2/)
14:00:48	2684/2684	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Nov%202018%2011:32:03%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2018/11/esempiotiming.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2018/11/esempiotimingf405.png	(from https://robnewtec.wordpress.com/robotc-2/)
14:00:50	44242/44242	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Nov%202018%2011:33:08%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2018/11/esempiodatalog.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2018/11/esempiodatalogf405.png	(from https://robnewtec.wordpress.com/robotc-2/)
14:00:51	15242/15242	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Nov%202018%2011:34:10%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2018/11/abilitadatalog.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2018/11/abilitadatalogf405.png	(from https://robnewtec.wordpress.com/robotc-2/)
14:00:52	38675/38675	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Aug%202018%2010:36:50%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2018/08/debugdatalog.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2018/08/debugdatalogf405.png	(from https://robnewtec.wordpress.com/robotc-2/)
14:00:53	9175/9175	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Aug%202018%2010:45:43%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2018/08/finestrelladebub.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2018/08/finestrelladebubf405.png	(from https://robnewtec.wordpress.com/robotc-2/)
14:00:54	20135/20135	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Aug%202018%2010:50:52%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2018/08/graficodatalog.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2018/08/graficodatalogf405.png	(from https://robnewtec.wordpress.com/robotc-2/)
14:00:54	65732/65732	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2013:00:54%20GMT	https://robnewtec.wordpress.com/robotc-2/GET	/home/andrea/websites/sito/robnewtec.wordpress.com/robotc-2/GET	(from https://robnewtec.wordpress.com/robotc-2/)
14:00:55	1896/1896	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Aug%202019%2016:10:38%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkercad_crea-nuovo-progetto.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkercad_crea-nuovo-progettof405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:00:56	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Nov%202025%2013:00:55%20GMT	https://robnewtec.wordpress.com/robotc-2/?share=twitter	/home/andrea/websites/sito/robnewtec.wordpress.com/robotc-2/index9a7b.html	(from https://robnewtec.wordpress.com/robotc-2/)
14:00:56	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Nov%202025%2013:00:55%20GMT	https://robnewtec.wordpress.com/robotc-2/?share=facebook	/home/andrea/websites/sito/robnewtec.wordpress.com/robotc-2/index5a58.html	(from https://robnewtec.wordpress.com/robotc-2/)
14:00:57	17079/17079	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2007:21:13%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkermodificaquesto-1.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkermodificaquesto-1f405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:00:58	51432/51432	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Aug%202019%2016:32:00%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkercad_ambientecostruzione3d.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkercad_ambientecostruzione3df405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:00:58	971/971	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2009:15:29%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_griglia-1.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_griglia-1f405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:00:59	1375/1375	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2009:17:44%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkersnap.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkersnapf405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:00	1443/1443	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2009:32:14%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_pianodilavoro.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_pianodilavorof405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:02	42150/42150	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2009:36:06%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_pianodilavoroaggiunto.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_pianodilavoroaggiuntof405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:02	1089/1089	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2009:43:34%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_iconarighello.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_iconarighellof405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:04	126902/126902	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2009:42:20%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_righello.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_righellof405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:04	2102/2102	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2007:16:14%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkercuboorientamento.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkercuboorientamentof405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:05	695/695	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2007:24:27%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkervisualizzacasa.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkervisualizzacasaf405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:06	602/602	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2007:27:12%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkervistaadatta.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkervistaadattaf405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:07	598/598	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2007:28:31%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkervistapiu.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkervistapiuf405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:08	588/588	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2007:30:40%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkervistameno.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkervistamenof405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:09	737/737	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2007:33:55%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkervistaprospett.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkervistaprospettf405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:10	807/807	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2007:34:31%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkervistaassonom.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkervistaassonomf405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:11	154/154	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2008:19:13%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkericonacopia.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkericonacopiaf405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:12	263/263	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2008:26:23%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkericonaincolla.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkericonaincollaf405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:13	380/380	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2008:30:31%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkericonaduplica.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkericonaduplicaf405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:14	336/336	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2008:33:27%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkericonacancella.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkericonacancellaf405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:15	431/431	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2008:37:49%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkericonaundoredo.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkericonaundoredof405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:16	755/755	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2008:43:31%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkerpulsanteimporta.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkerpulsanteimportaf405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:17	781/781	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2008:45:52%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkerpulsanteesporta.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkerpulsanteesportaf405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:18	730/730	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2008:50:51%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkerpulsanteinvia.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkerpulsanteinviaf405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:19	1621/1621	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2009:51:48%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_sceltaprimitive.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_sceltaprimitivef405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:21	11923/11923	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2010:01:06%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_primitivetrasparenti.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_primitivetrasparentif405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:21	424/424	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2013:32:44%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkercadiconanascondiprimitive.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkercadiconanascondiprimitivef405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:22	335/335	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2013:42:32%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkericonaunisci.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkericonauniscif405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:23	361/361	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2013:50:26%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkericonasepara.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkericonaseparaf405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:24	264/264	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2013:56:07%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkericonaallinea.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkericonaallineaf405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:25	404/404	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2013:58:04%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkericonaspeculare.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkericonaspecularef405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:27	81294/81294	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Aug%202019%2013:46:53%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkerprimitivainserita.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkerprimitivainseritaf405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:28	179369/179369	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2010:42:18%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione1.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione1f405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:29	67590/67590	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2010:50:44%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione2-1.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione2-1f405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:30	115048/115048	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2010:55:45%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione3.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione3f405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:31	124826/124826	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2012:12:08%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione4.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione4f405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:32	242678/242678	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2012:20:45%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione5-1.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione5-1f405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:33	195599/195599	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2012:29:12%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione6-1.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione6-1f405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:34	181511/181511	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2012:37:38%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione7.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione7f405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:35	48756/48756	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2012:43:51%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione8.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione8f405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:36	35106/35106	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2012:56:03%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione9.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione9f405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:37	97240/97240	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2013:00:54%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione10.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione10f405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:38	69713/69713	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2013:06:08%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione11.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione11f405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:39	46898/46898	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2013:15:16%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione12.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione12f405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:40	105167/105167	---M--	200	added ('OK')	image/png	date:Sat,%2024%20Aug%202019%2013:23:17%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione13.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_costruzione13f405.png	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:40	65747/65747	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2013:01:40%20GMT	https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/GET	/home/andrea/websites/sito/robnewtec.wordpress.com/tinkercad-progetti-3d-2/GET	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:41	7561/7561	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Aug%202019%2013:59:19%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkercad_menu_circuiti.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkercad_menu_circuitif405.png	(from https://robnewtec.wordpress.com/tinkercad-circuits/)
14:01:42	33749/33749	---MCZ	200	added ('OK')	text/css	etag:W/%2268810077-83d5%22	https://robnewtec.wordpress.com/_static/??-eJyNjcEKwjAQRH/IuFRT6kX8FNkmS5K6yQY3Qfx7bfEiXrwM82B4A49qnJRGpUHupnIPqSgs1Cq624chi6zhO5OCRryTR++fW00l7J3qDv43XVNxoOISsmEJol/wY2uR8vs3WggsM/I6uOTzMI3Hw8lOg11eUT1JKA==&cssminify=yes	/home/andrea/websites/sito/robnewtec.wordpress.com/_static/index8723.html	(from https://robnewtec.wordpress.com/tinkercad-circuits/)
14:01:42	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Nov%202025%2013:01:41%20GMT	https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/?share=twitter	/home/andrea/websites/sito/robnewtec.wordpress.com/tinkercad-progetti-3d-2/index9a7b.html	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:42	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Nov%202025%2013:01:41%20GMT	https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/?share=facebook	/home/andrea/websites/sito/robnewtec.wordpress.com/tinkercad-progetti-3d-2/index5a58.html	(from https://robnewtec.wordpress.com/tinkercad-progetti-3d-2/)
14:01:43	33492/33492	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Aug%202019%2014:07:55%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_circuiti1-1.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_circuiti1-1f405.png	(from https://robnewtec.wordpress.com/tinkercad-circuits/)
14:01:44	23343/23343	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Aug%202019%2016:10:02%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_circuiti2-1.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_circuiti2-1f405.png	(from https://robnewtec.wordpress.com/tinkercad-circuits/)
14:01:44	4689/4689	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Aug%202019%2017:19:53%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_circuiti3-1.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_circuiti3-1f405.png	(from https://robnewtec.wordpress.com/tinkercad-circuits/)
14:01:46	12973/12973	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Aug%202019%2020:39:17%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_circuiti4-1.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_circuiti4-1f405.png	(from https://robnewtec.wordpress.com/tinkercad-circuits/)
14:01:46	370/370	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Aug%202019%2016:27:58%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkercircuiti_iconaruota.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinkercircuiti_iconaruotaf405.png	(from https://robnewtec.wordpress.com/tinkercad-circuits/)
14:01:47	210/210	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Aug%202019%2006:54:48%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_circuiti5.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_circuiti5f405.png	(from https://robnewtec.wordpress.com/tinkercad-circuits/)
14:01:48	332/332	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Aug%202019%2006:59:09%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_circuiti6.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_circuiti6f405.png	(from https://robnewtec.wordpress.com/tinkercad-circuits/)
14:01:49	258/258	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Aug%202019%2007:09:16%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_circuiti8.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2019/08/tinker_circuiti8f405.png	(from https://robnewtec.wordpress.com/tinkercad-circuits/)
